YEAR,MONTH,DAY,MINUTE,DateTime,USGS_STAGE,CFS
2014,12,14,240,12/14/2014 4:00,,3.2
2014,12,14,255,12/14/2014 4:15,,3.12
2014,12,14,270,12/14/2014 4:30,,3.12
2014,12,14,285,12/14/2014 4:45,,3.12
2014,12,14,300,12/14/2014 5:00,,3.12
2014,12,14,315,12/14/2014 5:15,,3.05
2014,12,14,330,12/14/2014 5:30,,3.05
2014,12,14,345,12/14/2014 5:45,,2.97
2014,12,14,360,12/14/2014 6:00,,2.97
2014,12,14,375,12/14/2014 6:15,,2.9
2014,12,14,390,12/14/2014 6:30,,2.82
2014,12,14,405,12/14/2014 6:45,,2.82
2014,12,14,420,12/14/2014 7:00,,2.82
2014,12,14,435,12/14/2014 7:15,,2.75
2014,12,14,450,12/14/2014 7:30,,2.75
2014,12,14,465,12/14/2014 7:45,,2.75
2014,12,14,480,12/14/2014 8:00,,2.61
2014,12,14,495,12/14/2014 8:15,,2.68
2014,12,14,510,12/14/2014 8:30,,2.54
2014,12,14,525,12/14/2014 8:45,,2.61
2014,12,14,540,12/14/2014 9:00,,2.54
2014,12,14,555,12/14/2014 9:15,,2.54
2014,12,14,570,12/14/2014 9:30,,2.48
2014,12,14,585,12/14/2014 9:45,,2.54
2014,12,14,600,12/14/2014 10:00,,2.54
2014,12,14,615,12/14/2014 10:15,,2.54
2014,12,14,630,12/14/2014 10:30,,2.54
2014,12,14,645,12/14/2014 10:45,,2.61
2014,12,14,660,12/14/2014 11:00,,2.61
2014,12,14,675,12/14/2014 11:15,,2.68
2014,12,14,690,12/14/2014 11:30,,2.75
2014,12,14,705,12/14/2014 11:45,,2.75
2014,12,14,720,12/14/2014 12:00,,2.82
2014,12,14,735,12/14/2014 12:15,,2.9
2014,12,14,750,12/14/2014 12:30,,2.97
2014,12,14,765,12/14/2014 12:45,,3.05
2014,12,14,780,12/14/2014 13:00,,3.05
2014,12,14,795,12/14/2014 13:15,,3.05
2014,12,14,810,12/14/2014 13:30,,3.2
2014,12,14,825,12/14/2014 13:45,,3.2
2014,12,14,840,12/14/2014 14:00,,3.28
2014,12,14,855,12/14/2014 14:15,,3.28
2014,12,14,870,12/14/2014 14:30,,3.37
2014,12,14,885,12/14/2014 14:45,,3.45
2014,12,14,900,12/14/2014 15:00,,3.45
2014,12,14,915,12/14/2014 15:15,,3.37
2014,12,14,930,12/14/2014 15:30,,3.45
2014,12,14,945,12/14/2014 15:45,,3.45
2014,12,14,960,12/14/2014 16:00,,3.37
2014,12,14,975,12/14/2014 16:15,,3.37
2014,12,14,990,12/14/2014 16:30,,3.28
2014,12,14,1005,12/14/2014 16:45,,3.2
2014,12,14,1020,12/14/2014 17:00,,3.12
2014,12,14,1035,12/14/2014 17:15,,3.12
2014,12,14,1050,12/14/2014 17:30,,3.12
2014,12,14,1065,12/14/2014 17:45,,3.12
2014,12,14,1080,12/14/2014 18:00,,3.12
2014,12,14,1095,12/14/2014 18:15,,3.05
2014,12,14,1110,12/14/2014 18:30,,2.97
2014,12,14,1125,12/14/2014 18:45,,3.05
2014,12,14,1140,12/14/2014 19:00,,2.97
2014,12,14,1155,12/14/2014 19:15,,2.9
2014,12,14,1170,12/14/2014 19:30,,2.9
2014,12,14,1185,12/14/2014 19:45,,2.9
2014,12,14,1200,12/14/2014 20:00,,2.82
2014,12,14,1215,12/14/2014 20:15,,2.82
2014,12,14,1230,12/14/2014 20:30,,2.82
2014,12,14,1245,12/14/2014 20:45,,2.75
2014,12,14,1260,12/14/2014 21:00,,2.75
2014,12,14,1275,12/14/2014 21:15,,2.68
2014,12,14,1290,12/14/2014 21:30,,2.68
2014,12,14,1305,12/14/2014 21:45,,2.68
2014,12,14,1320,12/14/2014 22:00,,2.68
2014,12,14,1335,12/14/2014 22:15,,2.75
2014,12,14,1350,12/14/2014 22:30,,2.68
2014,12,14,1365,12/14/2014 22:45,,2.75
2014,12,14,1380,12/14/2014 23:00,,2.75
2014,12,14,1395,12/14/2014 23:15,,2.75
2014,12,14,1410,12/14/2014 23:30,,2.75
2014,12,14,1425,12/14/2014 23:45,,2.82
2014,12,15,0,12/15/2014 0:00,,2.82
2014,12,15,15,12/15/2014 0:15,,2.97
2014,12,15,30,12/15/2014 0:30,,2.9
2014,12,15,45,12/15/2014 0:45,,2.97
2014,12,15,60,12/15/2014 1:00,,2.97
2014,12,15,75,12/15/2014 1:15,,2.97
2014,12,15,90,12/15/2014 1:30,,2.97
2014,12,15,105,12/15/2014 1:45,,3.05
2014,12,15,120,12/15/2014 2:00,,3.05
2014,12,15,135,12/15/2014 2:15,,3.05
2014,12,15,150,12/15/2014 2:30,,3.12
2014,12,15,165,12/15/2014 2:45,,3.2
2014,12,15,180,12/15/2014 3:00,,3.2
2014,12,15,195,12/15/2014 3:15,,3.12
2014,12,15,210,12/15/2014 3:30,,3.12
2014,12,15,225,12/15/2014 3:45,,3.28
2014,12,15,240,12/15/2014 4:00,,3.28
2014,12,15,255,12/15/2014 4:15,,3.28
2014,12,15,270,12/15/2014 4:30,,3.2
2014,12,15,285,12/15/2014 4:45,,3.2
2014,12,15,300,12/15/2014 5:00,,3.12
2014,12,15,315,12/15/2014 5:15,,3.12
2014,12,15,330,12/15/2014 5:30,,3.05
2014,12,15,345,12/15/2014 5:45,,3.05
2014,12,15,360,12/15/2014 6:00,,3.05
2014,12,15,375,12/15/2014 6:15,,3.05
2014,12,15,390,12/15/2014 6:30,,3.05
2014,12,15,405,12/15/2014 6:45,,3.05
2014,12,15,420,12/15/2014 7:00,,3.05
2014,12,15,425,12/15/2014 7:05,,3.05
2014,12,15,435,12/15/2014 7:15,,3.05
2014,12,15,450,12/15/2014 7:30,,3.05
2014,12,15,465,12/15/2014 7:45,,2.97
2014,12,15,480,12/15/2014 8:00,,2.97
2014,12,15,495,12/15/2014 8:15,,2.97
2014,12,15,510,12/15/2014 8:30,,2.9
2014,12,15,525,12/15/2014 8:45,,2.9
2014,12,15,540,12/15/2014 9:00,,2.82
2014,12,15,555,12/15/2014 9:15,,2.9
2014,12,15,570,12/15/2014 9:30,,2.82
2014,12,15,585,12/15/2014 9:45,,2.97
2014,12,15,600,12/15/2014 10:00,,2.9
2014,12,15,615,12/15/2014 10:15,,2.97
2014,12,15,630,12/15/2014 10:30,,2.97
2014,12,15,645,12/15/2014 10:45,,3.05
2014,12,15,660,12/15/2014 11:00,,3.12
2014,12,15,675,12/15/2014 11:15,,3.12
2014,12,15,690,12/15/2014 11:30,,3.28
2014,12,15,705,12/15/2014 11:45,,3.37
2014,12,15,720,12/15/2014 12:00,,3.37
2014,12,15,735,12/15/2014 12:15,,3.45
2014,12,15,750,12/15/2014 12:30,,3.54
2014,12,15,765,12/15/2014 12:45,,3.72
2014,12,15,780,12/15/2014 13:00,,3.81
2014,12,15,795,12/15/2014 13:15,,3.9
2014,12,15,810,12/15/2014 13:30,,4
2014,12,15,825,12/15/2014 13:45,,4.09
2014,12,15,840,12/15/2014 14:00,,4.09
2014,12,15,855,12/15/2014 14:15,,4.19
2014,12,15,870,12/15/2014 14:30,,4.29
2014,12,15,885,12/15/2014 14:45,,4.29
2014,12,15,900,12/15/2014 15:00,,4.29
2014,12,15,905,12/15/2014 15:05,,4.4
2014,12,15,915,12/15/2014 15:15,,4.4
2014,12,15,930,12/15/2014 15:30,,4.4
2014,12,15,945,12/15/2014 15:45,,4.29
2014,12,15,960,12/15/2014 16:00,,4.4
2014,12,15,975,12/15/2014 16:15,,4.61
2014,12,15,990,12/15/2014 16:30,,4.5
2014,12,15,1005,12/15/2014 16:45,,4.61
2014,12,15,1020,12/15/2014 17:00,,4.5
2014,12,15,1035,12/15/2014 17:15,,4.4
2014,12,15,1050,12/15/2014 17:30,,4.5
2014,12,15,1065,12/15/2014 17:45,,4.4
2014,12,15,1080,12/15/2014 18:00,,4.29
2014,12,15,1095,12/15/2014 18:15,,4.29
2014,12,15,1110,12/15/2014 18:30,,4.4
2014,12,15,1125,12/15/2014 18:45,,4.4
2014,12,15,1140,12/15/2014 19:00,,4.4
2014,12,15,1155,12/15/2014 19:15,,4.29
2014,12,15,1170,12/15/2014 19:30,,4.4
2014,12,15,1185,12/15/2014 19:45,,4.29
2014,12,15,1200,12/15/2014 20:00,,4.29
2014,12,15,1215,12/15/2014 20:15,,4.4
2014,12,15,1230,12/15/2014 20:30,,4.4
2014,12,15,1245,12/15/2014 20:45,,4.4
2014,12,15,1260,12/15/2014 21:00,,4.29
2014,12,15,1275,12/15/2014 21:15,,4.29
2014,12,15,1290,12/15/2014 21:30,,4.29
2014,12,15,1305,12/15/2014 21:45,,4.4
2014,12,15,1320,12/15/2014 22:00,,4.4
2014,12,15,1335,12/15/2014 22:15,,4.4
2014,12,15,1350,12/15/2014 22:30,,4.4
2014,12,15,1365,12/15/2014 22:45,,4.61
2014,12,15,1380,12/15/2014 23:00,,4.61
2014,12,15,1385,12/15/2014 23:05,,4.72
2014,12,15,1395,12/15/2014 23:15,,4.72
2014,12,15,1410,12/15/2014 23:30,,4.61
2014,12,15,1425,12/15/2014 23:45,,4.61
2014,12,16,0,12/16/2014 0:00,,4.72
2014,12,16,15,12/16/2014 0:15,,4.72
2014,12,16,30,12/16/2014 0:30,,4.83
2014,12,16,45,12/16/2014 0:45,,4.83
2014,12,16,60,12/16/2014 1:00,,4.94
2014,12,16,75,12/16/2014 1:15,,5.18
2014,12,16,90,12/16/2014 1:30,,5.18
2014,12,16,105,12/16/2014 1:45,,5.18
2014,12,16,120,12/16/2014 2:00,,5.3
2014,12,16,135,12/16/2014 2:15,,5.3
2014,12,16,150,12/16/2014 2:30,,5.42
2014,12,16,165,12/16/2014 2:45,,5.3
2014,12,16,180,12/16/2014 3:00,,5.42
2014,12,16,195,12/16/2014 3:15,,5.54
2014,12,16,210,12/16/2014 3:30,,5.67
2014,12,16,225,12/16/2014 3:45,,5.67
2014,12,16,240,12/16/2014 4:00,,5.67
2014,12,16,255,12/16/2014 4:15,,5.54
2014,12,16,270,12/16/2014 4:30,,5.54
2014,12,16,285,12/16/2014 4:45,,5.67
2014,12,16,300,12/16/2014 5:00,,5.79
2014,12,16,315,12/16/2014 5:15,,5.79
2014,12,16,330,12/16/2014 5:30,,5.93
2014,12,16,345,12/16/2014 5:45,,5.93
2014,12,16,360,12/16/2014 6:00,,5.93
2014,12,16,375,12/16/2014 6:15,,6.06
2014,12,16,390,12/16/2014 6:30,,6.06
2014,12,16,405,12/16/2014 6:45,,6.33
2014,12,16,420,12/16/2014 7:00,,6.47
2014,12,16,430,12/16/2014 7:10,,6.62
2014,12,16,435,12/16/2014 7:15,,6.62
2014,12,16,450,12/16/2014 7:30,,6.76
2014,12,16,465,12/16/2014 7:45,,6.76
2014,12,16,480,12/16/2014 8:00,,7.06
2014,12,16,495,12/16/2014 8:15,,7.06
2014,12,16,510,12/16/2014 8:30,,7.06
2014,12,16,525,12/16/2014 8:45,,7.53
2014,12,16,540,12/16/2014 9:00,,7.86
2014,12,16,555,12/16/2014 9:15,,8.02
2014,12,16,570,12/16/2014 9:30,,8.2
2014,12,16,585,12/16/2014 9:45,,8.55
2014,12,16,600,12/16/2014 10:00,,9.11
2014,12,16,615,12/16/2014 10:15,,9.49
2014,12,16,630,12/16/2014 10:30,,9.89
2014,12,16,645,12/16/2014 10:45,,10.52
2014,12,16,660,12/16/2014 11:00,,10.95
2014,12,16,675,12/16/2014 11:15,,11.18
2014,12,16,690,12/16/2014 11:30,,11.64
2014,12,16,705,12/16/2014 11:45,,11.87
2014,12,16,720,12/16/2014 12:00,,12.35
2014,12,16,735,12/16/2014 12:15,,13.1
2014,12,16,750,12/16/2014 12:30,,13.36
2014,12,16,765,12/16/2014 12:45,,13.89
2014,12,16,780,12/16/2014 13:00,,13.89
2014,12,16,795,12/16/2014 13:15,,14.16
2014,12,16,810,12/16/2014 13:30,,14.16
2014,12,16,825,12/16/2014 13:45,,14.43
2014,12,16,840,12/16/2014 14:00,,15
2014,12,16,855,12/16/2014 14:15,,15.98
2014,12,16,870,12/16/2014 14:30,,17.38
2014,12,16,885,12/16/2014 14:45,,18.12
2014,12,16,900,12/16/2014 15:00,,18.5
2014,12,16,910,12/16/2014 15:10,,18.81
2014,12,16,915,12/16/2014 15:15,,18.81
2014,12,16,930,12/16/2014 15:30,,19.12
2014,12,16,945,12/16/2014 15:45,,19.76
2014,12,16,960,12/16/2014 16:00,,20.09
2014,12,16,975,12/16/2014 16:15,,20.09
2014,12,16,990,12/16/2014 16:30,,19.76
2014,12,16,1005,12/16/2014 16:45,,20.76
2014,12,16,1020,12/16/2014 17:00,,20.76
2014,12,16,1035,12/16/2014 17:15,,20.09
2014,12,16,1050,12/16/2014 17:30,,21.1
2014,12,16,1065,12/16/2014 17:45,,21.1
2014,12,16,1080,12/16/2014 18:00,,21.44
2014,12,16,1095,12/16/2014 18:15,,21.44
2014,12,16,1110,12/16/2014 18:30,,21.44
2014,12,16,1125,12/16/2014 18:45,,21.1
2014,12,16,1140,12/16/2014 19:00,,21.1
2014,12,16,1155,12/16/2014 19:15,,21.1
2014,12,16,1170,12/16/2014 19:30,,20.76
2014,12,16,1185,12/16/2014 19:45,,20.09
2014,12,16,1200,12/16/2014 20:00,,20.09
2014,12,16,1215,12/16/2014 20:15,,20.09
2014,12,16,1230,12/16/2014 20:30,,19.44
2014,12,16,1245,12/16/2014 20:45,,19.44
2014,12,16,1260,12/16/2014 21:00,,19.12
2014,12,16,1275,12/16/2014 21:15,,19.12
2014,12,16,1290,12/16/2014 21:30,,19.44
2014,12,16,1305,12/16/2014 21:45,,19.44
2014,12,16,1320,12/16/2014 22:00,,19.12
2014,12,16,1335,12/16/2014 22:15,,19.44
2014,12,16,1350,12/16/2014 22:30,,19.44
2014,12,16,1365,12/16/2014 22:45,,19.44
2014,12,16,1380,12/16/2014 23:00,,19.76
2014,12,16,1390,12/16/2014 23:10,,19.76
2014,12,16,1395,12/16/2014 23:15,,19.76
2014,12,16,1410,12/16/2014 23:30,,19.76
2014,12,16,1425,12/16/2014 23:45,,19.76
2014,12,17,0,12/17/2014 0:00,,19.76
2014,12,17,15,12/17/2014 0:15,,19.76
2014,12,17,30,12/17/2014 0:30,,19.76
2014,12,17,45,12/17/2014 0:45,,20.09
2014,12,17,60,12/17/2014 1:00,,19.76
2014,12,17,75,12/17/2014 1:15,,19.76
2014,12,17,90,12/17/2014 1:30,,20.09
2014,12,17,105,12/17/2014 1:45,,20.09
2014,12,17,120,12/17/2014 2:00,,20.09
2014,12,17,135,12/17/2014 2:15,,20.09
2014,12,17,150,12/17/2014 2:30,,20.09
2014,12,17,165,12/17/2014 2:45,,20.09
2014,12,17,180,12/17/2014 3:00,,20.09
2014,12,17,195,12/17/2014 3:15,,20.09
2014,12,17,210,12/17/2014 3:30,,20.09
2014,12,17,225,12/17/2014 3:45,,20.42
2014,12,17,240,12/17/2014 4:00,,20.09
2014,12,17,255,12/17/2014 4:15,,20.09
2014,12,17,270,12/17/2014 4:30,,19.76
2014,12,17,285,12/17/2014 4:45,,19.76
2014,12,17,300,12/17/2014 5:00,,19.44
2014,12,17,315,12/17/2014 5:15,,19.44
2014,12,17,330,12/17/2014 5:30,,19.12
2014,12,17,345,12/17/2014 5:45,,18.81
2014,12,17,360,12/17/2014 6:00,,18.5
2014,12,17,375,12/17/2014 6:15,,18.5
2014,12,17,390,12/17/2014 6:30,,18.12
2014,12,17,405,12/17/2014 6:45,,17.75
2014,12,17,420,12/17/2014 7:00,,17.38
2014,12,17,435,12/17/2014 7:15,,16.67
2014,12,17,450,12/17/2014 7:30,,16.32
2014,12,17,465,12/17/2014 7:45,,15.98
2014,12,17,480,12/17/2014 8:00,,15.65
2014,12,17,495,12/17/2014 8:15,,15.65
2014,12,17,510,12/17/2014 8:30,,15.32
2014,12,17,525,12/17/2014 8:45,,15
2014,12,17,540,12/17/2014 9:00,,15
2014,12,17,555,12/17/2014 9:15,,15
2014,12,17,570,12/17/2014 9:30,,14.71
2014,12,17,585,12/17/2014 9:45,,14.71
2014,12,17,600,12/17/2014 10:00,,14.71
2014,12,17,615,12/17/2014 10:15,,14.43
2014,12,17,630,12/17/2014 10:30,,14.43
2014,12,17,645,12/17/2014 10:45,,14.43
2014,12,17,660,12/17/2014 11:00,,14.71
2014,12,17,675,12/17/2014 11:15,,15
2014,12,17,690,12/17/2014 11:30,,15
2014,12,17,705,12/17/2014 11:45,,15.32
2014,12,17,720,12/17/2014 12:00,,15.65
2014,12,17,735,12/17/2014 12:15,,15.98
2014,12,17,750,12/17/2014 12:30,,15.98
2014,12,17,765,12/17/2014 12:45,,16.32
2014,12,17,780,12/17/2014 13:00,,16.67
2014,12,17,795,12/17/2014 13:15,,16.67
2014,12,17,810,12/17/2014 13:30,,16.67
2014,12,17,825,12/17/2014 13:45,,16.67
2014,12,17,840,12/17/2014 14:00,,16.67
2014,12,17,855,12/17/2014 14:15,,17.02
2014,12,17,870,12/17/2014 14:30,,17.02
2014,12,17,885,12/17/2014 14:45,,17.02
2014,12,17,900,12/17/2014 15:00,,17.02
2014,12,17,915,12/17/2014 15:15,,17.02
2014,12,17,930,12/17/2014 15:30,,16.67
2014,12,17,945,12/17/2014 15:45,,16.67
2014,12,17,960,12/17/2014 16:00,,16.32
2014,12,17,975,12/17/2014 16:15,,16.32
2014,12,17,990,12/17/2014 16:30,,16.32
2014,12,17,1005,12/17/2014 16:45,,15.98
2014,12,17,1020,12/17/2014 17:00,,15.65
2014,12,17,1035,12/17/2014 17:15,,15.32
2014,12,17,1050,12/17/2014 17:30,,15.32
2014,12,17,1065,12/17/2014 17:45,,15
2014,12,17,1080,12/17/2014 18:00,,14.71
2014,12,17,1095,12/17/2014 18:15,,14.71
2014,12,17,1110,12/17/2014 18:30,,14.43
2014,12,17,1125,12/17/2014 18:45,,14.16
2014,12,17,1140,12/17/2014 19:00,,13.62
2014,12,17,1155,12/17/2014 19:15,,13.36
2014,12,17,1170,12/17/2014 19:30,,13.36
2014,12,17,1185,12/17/2014 19:45,,13.36
2014,12,17,1200,12/17/2014 20:00,,13.1
2014,12,17,1215,12/17/2014 20:15,,12.6
2014,12,17,1230,12/17/2014 20:30,,12.35
2014,12,17,1245,12/17/2014 20:45,,12.35
2014,12,17,1260,12/17/2014 21:00,,12.11
2014,12,17,1275,12/17/2014 21:15,,11.87
2014,12,17,1290,12/17/2014 21:30,,11.64
2014,12,17,1305,12/17/2014 21:45,,11.64
2014,12,17,1320,12/17/2014 22:00,,11.64
2014,12,17,1335,12/17/2014 22:15,,11.4
2014,12,17,1350,12/17/2014 22:30,,11.4
2014,12,17,1365,12/17/2014 22:45,,11.4
2014,12,17,1380,12/17/2014 23:00,,11.4
2014,12,17,1395,12/17/2014 23:15,,11.4
2014,12,17,1410,12/17/2014 23:30,,11.4
2014,12,17,1425,12/17/2014 23:45,,11.64
2014,12,18,0,12/18/2014 0:00,,11.4
2014,12,18,15,12/18/2014 0:15,,11.4
2014,12,18,30,12/18/2014 0:30,,10.95
2014,12,18,45,12/18/2014 0:45,,10.95
2014,12,18,60,12/18/2014 1:00,,11.4
2014,12,18,75,12/18/2014 1:15,,11.4
2014,12,18,90,12/18/2014 1:30,,11.4
2014,12,18,105,12/18/2014 1:45,,10.95
2014,12,18,120,12/18/2014 2:00,,11.4
2014,12,18,135,12/18/2014 2:15,,11.4
2014,12,18,150,12/18/2014 2:30,,11.4
2014,12,18,165,12/18/2014 2:45,,10.95
2014,12,18,180,12/18/2014 3:00,,10.95
2014,12,18,195,12/18/2014 3:15,,11.4
2014,12,18,210,12/18/2014 3:30,,10.95
2014,12,18,225,12/18/2014 3:45,,10.95
2014,12,18,240,12/18/2014 4:00,,10.95
2014,12,18,255,12/18/2014 4:15,,10.95
2014,12,18,270,12/18/2014 4:30,,10.74
2014,12,18,285,12/18/2014 4:45,,10.52
2014,12,18,300,12/18/2014 5:00,,10.52
2014,12,18,315,12/18/2014 5:15,,10.52
2014,12,18,330,12/18/2014 5:30,,10.31
2014,12,18,345,12/18/2014 5:45,,10.1
2014,12,18,360,12/18/2014 6:00,,9.89
2014,12,18,375,12/18/2014 6:15,,9.89
2014,12,18,390,12/18/2014 6:30,,9.69
2014,12,18,405,12/18/2014 6:45,,9.49
2014,12,18,420,12/18/2014 7:00,,9.3
2014,12,18,435,12/18/2014 7:15,,9.3
2014,12,18,440,12/18/2014 7:20,,9.3
2014,12,18,450,12/18/2014 7:30,,9.3
2014,12,18,465,12/18/2014 7:45,,9.11
2014,12,18,480,12/18/2014 8:00,,8.73
2014,12,18,495,12/18/2014 8:15,,8.55
2014,12,18,510,12/18/2014 8:30,,8.55
2014,12,18,525,12/18/2014 8:45,,8.37
2014,12,18,540,12/18/2014 9:00,,8.37
2014,12,18,555,12/18/2014 9:15,,8.02
2014,12,18,570,12/18/2014 9:30,,8.02
2014,12,18,585,12/18/2014 9:45,,8.02
2014,12,18,600,12/18/2014 10:00,,8.02
2014,12,18,615,12/18/2014 10:15,,8.2
2014,12,18,630,12/18/2014 10:30,,8.37
2014,12,18,645,12/18/2014 10:45,,8.55
2014,12,18,660,12/18/2014 11:00,,8.55
2014,12,18,675,12/18/2014 11:15,,8.92
2014,12,18,690,12/18/2014 11:30,,8.92
2014,12,18,705,12/18/2014 11:45,,8.92
2014,12,18,720,12/18/2014 12:00,,8.92
2014,12,18,735,12/18/2014 12:15,,9.49
2014,12,18,750,12/18/2014 12:30,,9.89
2014,12,18,765,12/18/2014 12:45,,9.89
2014,12,18,780,12/18/2014 13:00,,10.1
2014,12,18,795,12/18/2014 13:15,,10.31
2014,12,18,810,12/18/2014 13:30,,10.52
2014,12,18,825,12/18/2014 13:45,,10.95
2014,12,18,840,12/18/2014 14:00,,11.18
2014,12,18,855,12/18/2014 14:15,,11.18
2014,12,18,870,12/18/2014 14:30,,11.4
2014,12,18,885,12/18/2014 14:45,,11.4
2014,12,18,900,12/18/2014 15:00,,11.4
2014,12,18,915,12/18/2014 15:15,,11.87
2014,12,18,920,12/18/2014 15:20,,11.87
2014,12,18,930,12/18/2014 15:30,,11.87
2014,12,18,945,12/18/2014 15:45,,12.11
2014,12,18,960,12/18/2014 16:00,,11.87
2014,12,18,975,12/18/2014 16:15,,11.87
2014,12,18,990,12/18/2014 16:30,,12.11
2014,12,18,1005,12/18/2014 16:45,,11.87
2014,12,18,1020,12/18/2014 17:00,,11.87
2014,12,18,1035,12/18/2014 17:15,,11.4
2014,12,18,1050,12/18/2014 17:30,,11.4
2014,12,18,1065,12/18/2014 17:45,,11.18
2014,12,18,1080,12/18/2014 18:00,,11.18
2014,12,18,1095,12/18/2014 18:15,,10.95
2014,12,18,1110,12/18/2014 18:30,,10.95
2014,12,18,1125,12/18/2014 18:45,,10.95
2014,12,18,1140,12/18/2014 19:00,,10.95
2014,12,18,1155,12/18/2014 19:15,,10.74
2014,12,18,1170,12/18/2014 19:30,,10.74
2014,12,18,1185,12/18/2014 19:45,,10.31
2014,12,18,1200,12/18/2014 20:00,,10.31
2014,12,18,1215,12/18/2014 20:15,,10.52
2014,12,18,1230,12/18/2014 20:30,,10.52
2014,12,18,1245,12/18/2014 20:45,,10.31
2014,12,18,1260,12/18/2014 21:00,,10.1
2014,12,18,1275,12/18/2014 21:15,,9.89
2014,12,18,1290,12/18/2014 21:30,,9.89
2014,12,18,1305,12/18/2014 21:45,,9.89
2014,12,18,1320,12/18/2014 22:00,,9.69
2014,12,18,1335,12/18/2014 22:15,,9.69
2014,12,18,1350,12/18/2014 22:30,,9.69
2014,12,18,1365,12/18/2014 22:45,,9.69
2014,12,18,1380,12/18/2014 23:00,,9.89
2014,12,18,1395,12/18/2014 23:15,,9.89
2014,12,18,1400,12/18/2014 23:20,,10.1
2014,12,18,1410,12/18/2014 23:30,,10.1
2014,12,18,1425,12/18/2014 23:45,,10.1
2014,12,19,0,12/19/2014 0:00,,10.1
2014,12,19,15,12/19/2014 0:15,,9.89
2014,12,19,30,12/19/2014 0:30,,9.89
2014,12,19,45,12/19/2014 0:45,,10.1
2014,12,19,60,12/19/2014 1:00,,10.1
2014,12,19,75,12/19/2014 1:15,,10.1
2014,12,19,90,12/19/2014 1:30,,9.89
2014,12,19,105,12/19/2014 1:45,,10.1
2014,12,19,120,12/19/2014 2:00,,10.31
2014,12,19,135,12/19/2014 2:15,,10.52
2014,12,19,150,12/19/2014 2:30,,10.52
2014,12,19,165,12/19/2014 2:45,,10.52
2014,12,19,180,12/19/2014 3:00,,10.52
2014,12,19,195,12/19/2014 3:15,,10.52
2014,12,19,210,12/19/2014 3:30,,10.52
2014,12,19,225,12/19/2014 3:45,,10.52
2014,12,19,240,12/19/2014 4:00,,10.52
2014,12,19,255,12/19/2014 4:15,,10.31
2014,12,19,270,12/19/2014 4:30,,10.31
2014,12,19,285,12/19/2014 4:45,,10.1
2014,12,19,300,12/19/2014 5:00,,10.1
2014,12,19,315,12/19/2014 5:15,,9.89
2014,12,19,330,12/19/2014 5:30,,9.89
2014,12,19,345,12/19/2014 5:45,,9.69
2014,12,19,360,12/19/2014 6:00,,9.3
2014,12,19,375,12/19/2014 6:15,,9.11
2014,12,19,390,12/19/2014 6:30,,8.73
2014,12,19,405,12/19/2014 6:45,,8.73
2014,12,19,420,12/19/2014 7:00,,8.73
2014,12,19,435,12/19/2014 7:15,,8.55
2014,12,19,450,12/19/2014 7:30,,8.37
2014,12,19,465,12/19/2014 7:45,,8.37
2014,12,19,480,12/19/2014 8:00,,8.2
2014,12,19,495,12/19/2014 8:15,,8.02
2014,12,19,510,12/19/2014 8:30,,7.86
2014,12,19,525,12/19/2014 8:45,,7.86
2014,12,19,540,12/19/2014 9:00,,7.69
2014,12,19,555,12/19/2014 9:15,,7.69
2014,12,19,570,12/19/2014 9:30,,7.69
2014,12,19,585,12/19/2014 9:45,,7.53
2014,12,19,600,12/19/2014 10:00,,7.53
2014,12,19,615,12/19/2014 10:15,,7.53
2014,12,19,630,12/19/2014 10:30,,7.53
2014,12,19,645,12/19/2014 10:45,,7.53
2014,12,19,660,12/19/2014 11:00,,7.69
2014,12,19,675,12/19/2014 11:15,,7.86
2014,12,19,690,12/19/2014 11:30,,7.69
2014,12,19,705,12/19/2014 11:45,,7.86
2014,12,19,720,12/19/2014 12:00,,8.02
2014,12,19,735,12/19/2014 12:15,,7.86
2014,12,19,750,12/19/2014 12:30,,8.02
2014,12,19,765,12/19/2014 12:45,,8.2
2014,12,19,780,12/19/2014 13:00,,8.02
2014,12,19,795,12/19/2014 13:15,,8.2
2014,12,19,810,12/19/2014 13:30,,8.55
2014,12,19,825,12/19/2014 13:45,,8.55
2014,12,19,840,12/19/2014 14:00,,8.55
2014,12,19,855,12/19/2014 14:15,,8.73
2014,12,19,870,12/19/2014 14:30,,8.92
2014,12,19,885,12/19/2014 14:45,,8.92
2014,12,19,900,12/19/2014 15:00,,8.92
2014,12,19,915,12/19/2014 15:15,,8.92
2014,12,19,925,12/19/2014 15:25,,8.92
2014,12,19,930,12/19/2014 15:30,,8.73
2014,12,19,945,12/19/2014 15:45,,8.73
2014,12,19,960,12/19/2014 16:00,,8.73
2014,12,19,975,12/19/2014 16:15,,8.73
2014,12,19,990,12/19/2014 16:30,,8.55
2014,12,19,1005,12/19/2014 16:45,,8.55
2014,12,19,1020,12/19/2014 17:00,,8.37
2014,12,19,1035,12/19/2014 17:15,,8.2
2014,12,19,1050,12/19/2014 17:30,,8.2
2014,12,19,1065,12/19/2014 17:45,,8.2
2014,12,19,1080,12/19/2014 18:00,,8.02
2014,12,19,1095,12/19/2014 18:15,,8.02
2014,12,19,1110,12/19/2014 18:30,,8.02
2014,12,19,1125,12/19/2014 18:45,,7.86
2014,12,19,1140,12/19/2014 19:00,,7.69
2014,12,19,1155,12/19/2014 19:15,,7.53
